[2024-10-12T11:23:42.954+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:23:43.143+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 187.19ms, recent old gen allocation rate: 11203312.50B/s, recent marking phase length: 0.00ms
[2024-10-12T11:23:55.705+0800] GC(108) Adaptive IHOP information (value update), threshold: 112515213B (98.62), internal target occupancy: 114085068B, occupancy: 114337856B, additional buffer size: 0B, predicted old gen allocation rate: 3423116.43B/s, predicted marking phase length: 458.60ms, prediction active: true
[2024-10-12T11:23:56.542+0800] GC(116) Basic information (value update), threshold: 106277063B (79.18), target occupancy: 134217728B, current occupancy: 116659712B, recent allocation size: 2064B, recent allocation duration: 103.00ms, recent old gen allocation rate: 20038.51B/s, recent marking phase length: 214.54ms
[2024-10-12T11:23:56.542+0800] GC(116) Adaptive IHOP information (value update), threshold: 106277063B (93.16), internal target occupancy: 114085068B, occupancy: 116659712B, additional buffer size: 6291456B, predicted old gen allocation rate: 3306882.61B/s, predicted marking phase length: 458.60ms, prediction active: true
[2024-10-12T11:23:56.697+0800] GC(118) Basic information (value update), threshold: 112619497B (83.91), target occupancy: 134217728B, current occupancy: 120854016B, recent allocation size: 6192B, recent allocation duration: 152.37ms, recent old gen allocation rate: 40639.01B/s, recent marking phase length: 214.54ms
[2024-10-12T11:23:56.697+0800] GC(118) Adaptive IHOP information (value update), threshold: 112619497B (98.72), internal target occupancy: 114085068B, occupancy: 120854016B, additional buffer size: 0B, predicted old gen allocation rate: 3195723.37B/s, predicted marking phase length: 458.60ms, prediction active: true
[2024-10-12T11:23:56.760+0800] GC(119) Basic information (value update), threshold: 112643740B (83.93), target occupancy: 134217728B, current occupancy: 115499056B, recent allocation size: 16512B, recent allocation duration: 152.37ms, recent old gen allocation rate: 108370.68B/s, recent marking phase length: 214.02ms
[2024-10-12T11:23:56.760+0800] GC(119) Adaptive IHOP information (value update), threshold: 112643740B (98.74), internal target occupancy: 114085068B, occupancy: 115499056B, additional buffer size: 0B, predicted old gen allocation rate: 3195723.37B/s, predicted marking phase length: 451.02ms, prediction active: true
[2024-10-12T11:23:57.538+0800] GC(127) Basic information (value update), threshold: 106400597B (79.27), target occupancy: 134217728B, current occupancy: 112465408B, recent allocation size: 4128B, recent allocation duration: 102.38ms, recent old gen allocation rate: 40319.71B/s, recent marking phase length: 214.02ms
[2024-10-12T11:23:57.538+0800] GC(127) Adaptive IHOP information (value update), threshold: 106400597B (93.26), internal target occupancy: 114085068B, occupancy: 112465408B, additional buffer size: 6291456B, predicted old gen allocation rate: 3088604.96B/s, predicted marking phase length: 451.02ms, prediction active: true
[2024-10-12T11:23:57.642+0800] GC(128) Basic information (value update), threshold: 106447152B (79.31), target occupancy: 134217728B, current occupancy: 116193792B, recent allocation size: 4128B, recent allocation duration: 102.97ms, recent old gen allocation rate: 40087.95B/s, recent marking phase length: 214.02ms
[2024-10-12T11:23:57.642+0800] GC(128) Adaptive IHOP information (value update), threshold: 106447152B (93.31), internal target occupancy: 114085068B, occupancy: 116193792B, additional buffer size: 6291456B, predicted old gen allocation rate: 2985382.15B/s, predicted marking phase length: 451.02ms, prediction active: true
[2024-10-12T11:23:57.797+0800] GC(130) Basic information (value update), threshold: 112783456B (84.03), target occupancy: 134217728B, current occupancy: 117825024B, recent allocation size: 6192B, recent allocation duration: 152.30ms, recent old gen allocation rate: 40656.48B/s, recent marking phase length: 214.02ms
[2024-10-12T11:23:57.797+0800] GC(130) Adaptive IHOP information (value update), threshold: 112783456B (98.86), internal target occupancy: 114085068B, occupancy: 117825024B, additional buffer size: 0B, predicted old gen allocation rate: 2885943.86B/s, predicted marking phase length: 451.02ms, prediction active: true
[2024-10-12T11:23:57.860+0800] GC(131) Basic information (value update), threshold: 112805175B (84.05), target occupancy: 134217728B, current occupancy: 112005696B, recent allocation size: 16512B, recent allocation duration: 152.30ms, recent old gen allocation rate: 108417.29B/s, recent marking phase length: 213.98ms
[2024-10-12T11:23:57.860+0800] GC(131) Adaptive IHOP information (value update), threshold: 112805175B (98.88), internal target occupancy: 114085068B, occupancy: 112005696B, additional buffer size: 0B, predicted old gen allocation rate: 2885943.86B/s, predicted marking phase length: 443.49ms, prediction active: true
[2024-10-12T11:23:58.699+0800] GC(139) Basic information (value update), threshold: 106555846B (79.39), target occupancy: 134217728B, current occupancy: 116193792B, recent allocation size: 6192B, recent allocation duration: 102.33ms, recent old gen allocation rate: 60509.98B/s, recent marking phase length: 213.98ms
[2024-10-12T11:23:58.699+0800] GC(139) Adaptive IHOP information (value update), threshold: 106555846B (93.40), internal target occupancy: 114085068B, occupancy: 116193792B, additional buffer size: 6291456B, predicted old gen allocation rate: 2790953.85B/s, predicted marking phase length: 443.49ms, prediction active: true
[2024-10-12T11:23:58.855+0800] GC(141) Basic information (value update), threshold: 112888270B (84.11), target occupancy: 134217728B, current occupancy: 120388096B, recent allocation size: 6192B, recent allocation duration: 152.78ms, recent old gen allocation rate: 40528.66B/s, recent marking phase length: 213.98ms
[2024-10-12T11:23:58.855+0800] GC(141) Adaptive IHOP information (value update), threshold: 112888270B (98.95), internal target occupancy: 114085068B, occupancy: 120388096B, additional buffer size: 0B, predicted old gen allocation rate: 2698578.58B/s, predicted marking phase length: 443.49ms, prediction active: true
[2024-10-12T11:23:58.918+0800] GC(142) Basic information (value update), threshold: 112908273B (84.12), target occupancy: 134217728B, current occupancy: 113401904B, recent allocation size: 24768B, recent allocation duration: 152.78ms, recent old gen allocation rate: 162114.63B/s, recent marking phase length: 214.46ms
[2024-10-12T11:23:58.918+0800] GC(142) Adaptive IHOP information (value update), threshold: 112908273B (98.97), internal target occupancy: 114085068B, occupancy: 113401904B, additional buffer size: 0B, predicted old gen allocation rate: 2698578.58B/s, predicted marking phase length: 436.08ms, prediction active: true
[2024-10-12T11:23:59.653+0800] GC(149) Basic information (value update), threshold: 106655645B (79.46), target occupancy: 134217728B, current occupancy: 111999488B, recent allocation size: 4128B, recent allocation duration: 103.02ms, recent old gen allocation rate: 40070.48B/s, recent marking phase length: 214.46ms
[2024-10-12T11:23:59.653+0800] GC(149) Adaptive IHOP information (value update), threshold: 106655645B (93.49), internal target occupancy: 114085068B, occupancy: 111999488B, additional buffer size: 6291456B, predicted old gen allocation rate: 2609540.23B/s, predicted marking phase length: 436.08ms, prediction active: true
[2024-10-12T11:23:59.757+0800] GC(150) Basic information (value update), threshold: 106692686B (79.49), target occupancy: 134217728B, current occupancy: 116193792B, recent allocation size: 6192B, recent allocation duration: 102.32ms, recent old gen allocation rate: 60515.73B/s, recent marking phase length: 214.46ms
[2024-10-12T11:23:59.757+0800] GC(150) Adaptive IHOP information (value update), threshold: 106692686B (93.52), internal target occupancy: 114085068B, occupancy: 116193792B, additional buffer size: 6291456B, predicted old gen allocation rate: 2524599.27B/s, predicted marking phase length: 436.08ms, prediction active: true
[2024-10-12T11:23:59.912+0800] GC(152) Basic information (value update), threshold: 113020463B (84.21), target occupancy: 134217728B, current occupancy: 120155136B, recent allocation size: 4128B, recent allocation duration: 152.70ms, recent old gen allocation rate: 27032.84B/s, recent marking phase length: 214.46ms
[2024-10-12T11:23:59.912+0800] GC(152) Adaptive IHOP information (value update), threshold: 113020463B (99.07), internal target occupancy: 114085068B, occupancy: 120155136B, additional buffer size: 0B, predicted old gen allocation rate: 2441308.17B/s, predicted marking phase length: 436.08ms, prediction active: true
[2024-10-12T11:23:59.975+0800] GC(153) Basic information (value update), threshold: 113038237B (84.22), target occupancy: 134217728B, current occupancy: 112242752B, recent allocation size: 10320B, recent allocation duration: 152.70ms, recent old gen allocation rate: 67582.10B/s, recent marking phase length: 214.36ms
[2024-10-12T11:23:59.975+0800] GC(153) Adaptive IHOP information (value update), threshold: 113038237B (99.08), internal target occupancy: 114085068B, occupancy: 112242752B, additional buffer size: 0B, predicted old gen allocation rate: 2441308.17B/s, predicted marking phase length: 428.80ms, prediction active: true
[2024-10-12T11:24:00.711+0800] GC(160) Basic information (value update), threshold: 106780601B (79.56), target occupancy: 134217728B, current occupancy: 112465408B, recent allocation size: 2103344B, recent allocation duration: 103.41ms, recent old gen allocation rate: 20340282.43B/s, recent marking phase length: 214.36ms
[2024-10-12T11:24:00.711+0800] GC(160) Adaptive IHOP information (value update), threshold: 106780601B (93.60), internal target occupancy: 114085068B, occupancy: 112465408B, additional buffer size: 6291456B, predicted old gen allocation rate: 2362436.93B/s, predicted marking phase length: 428.80ms, prediction active: true
[2024-10-12T11:24:00.814+0800] GC(161) Basic information (value update), threshold: 106813191B (79.58), target occupancy: 134217728B, current occupancy: 116426752B, recent allocation size: 6192B, recent allocation duration: 102.48ms, recent old gen allocation rate: 60421.13B/s, recent marking phase length: 214.36ms
[2024-10-12T11:24:00.814+0800] GC(161) Adaptive IHOP information (value update), threshold: 106813191B (93.63), internal target occupancy: 114085068B, occupancy: 116426752B, additional buffer size: 6291456B, predicted old gen allocation rate: 2286433.26B/s, predicted marking phase length: 428.80ms, prediction active: true
[2024-10-12T11:24:00.970+0800] GC(163) Basic information (value update), threshold: 113136425B (84.29), target occupancy: 134217728B, current occupancy: 118290944B, recent allocation size: 6192B, recent allocation duration: 151.23ms, recent old gen allocation rate: 40944.52B/s, recent marking phase length: 214.36ms
[2024-10-12T11:24:00.970+0800] GC(163) Adaptive IHOP information (value update), threshold: 113136425B (99.17), internal target occupancy: 114085068B, occupancy: 118290944B, additional buffer size: 0B, predicted old gen allocation rate: 2212323.89B/s, predicted marking phase length: 428.80ms, prediction active: true
[2024-10-12T11:24:01.034+0800] GC(164) Basic information (value update), threshold: 113152266B (84.31), target occupancy: 134217728B, current occupancy: 112744000B, recent allocation size: 70176B, recent allocation duration: 151.23ms, recent old gen allocation rate: 464037.84B/s, recent marking phase length: 212.92ms
[2024-10-12T11:24:01.034+0800] GC(164) Adaptive IHOP information (value update), threshold: 113152266B (99.18), internal target occupancy: 114085068B, occupancy: 112744000B, additional buffer size: 0B, predicted old gen allocation rate: 2212323.89B/s, predicted marking phase length: 421.64ms, prediction active: true
[2024-10-12T11:24:01.873+0800] GC(172) Basic information (value update), threshold: 106890579B (79.64), target occupancy: 134217728B, current occupancy: 111999488B, recent allocation size: 6192B, recent allocation duration: 102.74ms, recent old gen allocation rate: 60266.97B/s, recent marking phase length: 212.92ms
[2024-10-12T11:24:01.873+0800] GC(172) Adaptive IHOP information (value update), threshold: 106890579B (93.69), internal target occupancy: 114085068B, occupancy: 111999488B, additional buffer size: 6291456B, predicted old gen allocation rate: 2141719.14B/s, predicted marking phase length: 421.64ms, prediction active: true
