[2024-10-12T11:15:36.640+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:15:36.853+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 212.32ms, recent old gen allocation rate: 9877358.57B/s, recent marking phase length: 0.00ms
[2024-10-12T11:15:45.570+0800] GC(74) Adaptive IHOP information (value update), threshold: 104998111B (92.03), internal target occupancy: 114085068B, occupancy: 92262240B, additional buffer size: 6291456B, predicted old gen allocation rate: 6233049.64B/s, predicted marking phase length: 448.50ms, prediction active: true
[2024-10-12T11:15:45.726+0800] GC(76) Basic information (value update), threshold: 111386264B (82.99), target occupancy: 134217728B, current occupancy: 95990496B, recent allocation size: 4128B, recent allocation duration: 153.25ms, recent old gen allocation rate: 26936.16B/s, recent marking phase length: 255.63ms
[2024-10-12T11:15:45.726+0800] GC(76) Adaptive IHOP information (value update), threshold: 111386264B (97.63), internal target occupancy: 114085068B, occupancy: 95990496B, additional buffer size: 0B, predicted old gen allocation rate: 6017448.38B/s, predicted marking phase length: 448.50ms, prediction active: true
[2024-10-12T11:15:45.834+0800] GC(77) Basic information (value update), threshold: 111425072B (83.02), target occupancy: 134217728B, current occupancy: 112533792B, recent allocation size: 6786816B, recent allocation duration: 153.25ms, recent old gen allocation rate: 44285554.73B/s, recent marking phase length: 255.78ms
[2024-10-12T11:15:45.834+0800] GC(77) Adaptive IHOP information (value update), threshold: 111425072B (97.67), internal target occupancy: 114085068B, occupancy: 112533792B, additional buffer size: 0B, predicted old gen allocation rate: 6017448.38B/s, predicted marking phase length: 442.05ms, prediction active: true
[2024-10-12T11:15:45.898+0800] GC(78) Basic information (value update), threshold: 105225353B (78.40), target occupancy: 134217728B, current occupancy: 113942864B, recent allocation size: 6192B, recent allocation duration: 170.72ms, recent old gen allocation rate: 36270.74B/s, recent marking phase length: 255.78ms
[2024-10-12T11:15:45.898+0800] GC(78) Adaptive IHOP information (value update), threshold: 105225353B (92.23), internal target occupancy: 114085068B, occupancy: 113942864B, additional buffer size: 6291456B, predicted old gen allocation rate: 5809922.60B/s, predicted marking phase length: 442.05ms, prediction active: true
[2024-10-12T11:15:45.971+0800] GC(80) Basic information (value update), threshold: 111605364B (83.15), target occupancy: 134217728B, current occupancy: 115336400B, recent allocation size: 2064B, recent allocation duration: 71.23ms, recent old gen allocation rate: 28978.42B/s, recent marking phase length: 255.78ms
[2024-10-12T11:15:45.971+0800] GC(80) Adaptive IHOP information (value update), threshold: 111605364B (97.83), internal target occupancy: 114085068B, occupancy: 115336400B, additional buffer size: 0B, predicted old gen allocation rate: 5609591.30B/s, predicted marking phase length: 442.05ms, prediction active: true
[2024-10-12T11:15:45.975+0800] GC(81) Basic information (value update), threshold: 111651852B (83.19), target occupancy: 134217728B, current occupancy: 116732072B, recent allocation size: 2249888B, recent allocation duration: 71.23ms, recent old gen allocation rate: 31588274.17B/s, recent marking phase length: 71.99ms
[2024-10-12T11:15:45.975+0800] GC(81) Adaptive IHOP information (value update), threshold: 111651852B (97.87), internal target occupancy: 114085068B, occupancy: 116732072B, additional buffer size: 0B, predicted old gen allocation rate: 5609591.30B/s, predicted marking phase length: 433.76ms, prediction active: true
[2024-10-12T11:15:46.039+0800] GC(82) Basic information (value update), threshold: 105444633B (78.56), target occupancy: 134217728B, current occupancy: 118369456B, recent allocation size: 0B, recent allocation duration: 66.09ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 71.99ms
[2024-10-12T11:15:46.039+0800] GC(82) Adaptive IHOP information (value update), threshold: 105444633B (92.43), internal target occupancy: 114085068B, occupancy: 118369456B, additional buffer size: 6291456B, predicted old gen allocation rate: 5415390.95B/s, predicted marking phase length: 433.76ms, prediction active: true
[2024-10-12T11:15:46.153+0800] GC(84) Basic information (value update), threshold: 110161114B (82.08), target occupancy: 134217728B, current occupancy: 120306016B, recent allocation size: 4194304B, recent allocation duration: 111.98ms, recent old gen allocation rate: 37454315.90B/s, recent marking phase length: 71.99ms
[2024-10-12T11:15:46.153+0800] GC(84) Adaptive IHOP information (value update), threshold: 110161114B (96.56), internal target occupancy: 114085068B, occupancy: 120306016B, additional buffer size: 0B, predicted old gen allocation rate: 9046372.08B/s, predicted marking phase length: 433.76ms, prediction active: true
[2024-10-12T11:15:46.437+0800] GC(86) Basic information (value update), threshold: 104005139B (77.49), target occupancy: 134217728B, current occupancy: 84394984B, recent allocation size: 0B, recent allocation duration: 394.67ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 71.99ms
[2024-10-12T11:15:46.437+0800] GC(86) Adaptive IHOP information (value update), threshold: 104005139B (91.16), internal target occupancy: 114085068B, occupancy: 84394984B, additional buffer size: 6291456B, predicted old gen allocation rate: 8734030.70B/s, predicted marking phase length: 433.76ms, prediction active: true
[2024-10-12T11:15:46.541+0800] GC(87) Basic information (value update), threshold: 104134690B (77.59), target occupancy: 134217728B, current occupancy: 88589288B, recent allocation size: 6192B, recent allocation duration: 103.29ms, recent old gen allocation rate: 59945.17B/s, recent marking phase length: 71.99ms
[2024-10-12T11:15:46.541+0800] GC(87) Adaptive IHOP information (value update), threshold: 104134690B (91.28), internal target occupancy: 114085068B, occupancy: 88589288B, additional buffer size: 6291456B, predicted old gen allocation rate: 8435361.51B/s, predicted marking phase length: 433.76ms, prediction active: true
[2024-10-12T11:15:46.644+0800] GC(88) Basic information (value update), threshold: 104259519B (77.68), target occupancy: 134217728B, current occupancy: 93016552B, recent allocation size: 6192B, recent allocation duration: 102.42ms, recent old gen allocation rate: 60457.88B/s, recent marking phase length: 71.99ms
[2024-10-12T11:15:46.644+0800] GC(88) Adaptive IHOP information (value update), threshold: 104259519B (91.39), internal target occupancy: 114085068B, occupancy: 93016552B, additional buffer size: 6291456B, predicted old gen allocation rate: 8147578.40B/s, predicted marking phase length: 433.76ms, prediction active: true
[2024-10-12T11:15:46.749+0800] GC(89) Basic information (value update), threshold: 104379808B (77.77), target occupancy: 134217728B, current occupancy: 96744936B, recent allocation size: 6192B, recent allocation duration: 103.05ms, recent old gen allocation rate: 60085.19B/s, recent marking phase length: 71.99ms
[2024-10-12T11:15:46.749+0800] GC(89) Adaptive IHOP information (value update), threshold: 104379808B (91.49), internal target occupancy: 114085068B, occupancy: 96744936B, additional buffer size: 6291456B, predicted old gen allocation rate: 7870261.99B/s, predicted marking phase length: 433.76ms, prediction active: true
[2024-10-12T11:15:46.904+0800] GC(91) Basic information (value update), threshold: 110787740B (82.54), target occupancy: 134217728B, current occupancy: 100473320B, recent allocation size: 4128B, recent allocation duration: 152.44ms, recent old gen allocation rate: 27079.56B/s, recent marking phase length: 71.99ms
[2024-10-12T11:15:46.904+0800] GC(91) Adaptive IHOP information (value update), threshold: 110787740B (97.11), internal target occupancy: 114085068B, occupancy: 100473320B, additional buffer size: 0B, predicted old gen allocation rate: 7601735.60B/s, predicted marking phase length: 433.76ms, prediction active: true
[2024-10-12T11:15:47.012+0800] GC(92) Basic information (value update), threshold: 110834625B (82.58), target occupancy: 134217728B, current occupancy: 117017032B, recent allocation size: 7138240B, recent allocation duration: 152.44ms, recent old gen allocation rate: 46826654.85B/s, recent marking phase length: 255.45ms
[2024-10-12T11:15:47.012+0800] GC(92) Adaptive IHOP information (value update), threshold: 110834625B (97.15), internal target occupancy: 114085068B, occupancy: 117017032B, additional buffer size: 0B, predicted old gen allocation rate: 7601735.60B/s, predicted marking phase length: 427.59ms, prediction active: true
[2024-10-12T11:15:47.075+0800] GC(93) Basic information (value update), threshold: 104348334B (77.75), target occupancy: 134217728B, current occupancy: 118887432B, recent allocation size: 2097152B, recent allocation duration: 169.75ms, recent old gen allocation rate: 12354716.09B/s, recent marking phase length: 255.45ms
[2024-10-12T11:15:47.075+0800] GC(93) Adaptive IHOP information (value update), threshold: 104348334B (91.47), internal target occupancy: 114085068B, occupancy: 118887432B, additional buffer size: 6291456B, predicted old gen allocation rate: 8057392.07B/s, predicted marking phase length: 427.59ms, prediction active: true
[2024-10-12T11:15:47.168+0800] GC(95) Basic information (value update), threshold: 110339790B (82.21), target occupancy: 134217728B, current occupancy: 120589688B, recent allocation size: 4194304B, recent allocation duration: 263.66ms, recent old gen allocation rate: 15907956.88B/s, recent marking phase length: 255.45ms
[2024-10-12T11:15:47.168+0800] GC(95) Adaptive IHOP information (value update), threshold: 110339790B (96.72), internal target occupancy: 114085068B, occupancy: 120589688B, additional buffer size: 0B, predicted old gen allocation rate: 8758993.73B/s, predicted marking phase length: 427.59ms, prediction active: true
[2024-10-12T11:15:47.452+0800] GC(97) Basic information (value update), threshold: 104178229B (77.62), target occupancy: 134217728B, current occupancy: 84462760B, recent allocation size: 0B, recent allocation duration: 546.23ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 255.45ms
[2024-10-12T11:15:47.452+0800] GC(97) Adaptive IHOP information (value update), threshold: 104178229B (91.32), internal target occupancy: 114085068B, occupancy: 84462760B, additional buffer size: 6291456B, predicted old gen allocation rate: 8455211.48B/s, predicted marking phase length: 427.59ms, prediction active: true
[2024-10-12T11:15:47.555+0800] GC(98) Basic information (value update), threshold: 104302465B (77.71), target occupancy: 134217728B, current occupancy: 88657064B, recent allocation size: 6192B, recent allocation duration: 102.55ms, recent old gen allocation rate: 60377.63B/s, recent marking phase length: 255.45ms
[2024-10-12T11:15:47.555+0800] GC(98) Adaptive IHOP information (value update), threshold: 104302465B (91.43), internal target occupancy: 114085068B, occupancy: 88657064B, additional buffer size: 6291456B, predicted old gen allocation rate: 8164663.23B/s, predicted marking phase length: 427.59ms, prediction active: true
[2024-10-12T11:15:47.659+0800] GC(99) Basic information (value update), threshold: 104422211B (77.80), target occupancy: 134217728B, current occupancy: 92853416B, recent allocation size: 6192B, recent allocation duration: 103.01ms, recent old gen allocation rate: 60109.48B/s, recent marking phase length: 255.45ms
[2024-10-12T11:15:47.659+0800] GC(99) Adaptive IHOP information (value update), threshold: 104422211B (91.53), internal target occupancy: 114085068B, occupancy: 92853416B, additional buffer size: 6291456B, predicted old gen allocation rate: 7884617.40B/s, predicted marking phase length: 427.59ms, prediction active: true
[2024-10-12T11:15:47.763+0800] GC(100) Basic information (value update), threshold: 104537609B (77.89), target occupancy: 134217728B, current occupancy: 97047720B, recent allocation size: 6192B, recent allocation duration: 102.52ms, recent old gen allocation rate: 60398.75B/s, recent marking phase length: 255.45ms
[2024-10-12T11:15:47.763+0800] GC(100) Adaptive IHOP information (value update), threshold: 104537609B (91.63), internal target occupancy: 114085068B, occupancy: 97047720B, additional buffer size: 6291456B, predicted old gen allocation rate: 7614738.64B/s, predicted marking phase length: 427.59ms, prediction active: true
