[2024-10-12T11:09:19.711+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:09:19.903+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 191.46ms, recent old gen allocation rate: 10953398.94B/s, recent marking phase length: 0.00ms
[2024-10-12T11:09:28.711+0800] GC(73) Adaptive IHOP information (value update), threshold: 103763206B (90.95), internal target occupancy: 114085068B, occupancy: 93929664B, additional buffer size: 6291456B, predicted old gen allocation rate: 8554130.15B/s, predicted marking phase length: 471.16ms, prediction active: true
[2024-10-12T11:09:28.867+0800] GC(75) Basic information (value update), threshold: 110193091B (82.10), target occupancy: 134217728B, current occupancy: 98821312B, recent allocation size: 6192B, recent allocation duration: 152.76ms, recent old gen allocation rate: 40535.05B/s, recent marking phase length: 154.28ms
[2024-10-12T11:09:28.867+0800] GC(75) Adaptive IHOP information (value update), threshold: 110193091B (96.59), internal target occupancy: 114085068B, occupancy: 98821312B, additional buffer size: 0B, predicted old gen allocation rate: 8260328.61B/s, predicted marking phase length: 471.16ms, prediction active: true
[2024-10-12T11:09:28.934+0800] GC(76) Basic information (value update), threshold: 110258696B (82.15), target occupancy: 134217728B, current occupancy: 113735992B, recent allocation size: 2925248B, recent allocation duration: 152.76ms, recent old gen allocation rate: 19149719.16B/s, recent marking phase length: 214.44ms
[2024-10-12T11:09:28.934+0800] GC(76) Adaptive IHOP information (value update), threshold: 110258696B (96.65), internal target occupancy: 114085068B, occupancy: 113735992B, additional buffer size: 0B, predicted old gen allocation rate: 8260328.61B/s, predicted marking phase length: 463.22ms, prediction active: true
[2024-10-12T11:09:28.936+0800] GC(77) Basic information (value update), threshold: 104098037B (77.56), target occupancy: 134217728B, current occupancy: 114439664B, recent allocation size: 4128B, recent allocation duration: 68.49ms, recent old gen allocation rate: 60272.17B/s, recent marking phase length: 214.44ms
[2024-10-12T11:09:28.936+0800] GC(77) Adaptive IHOP information (value update), threshold: 104098037B (91.25), internal target occupancy: 114085068B, occupancy: 114439664B, additional buffer size: 6291456B, predicted old gen allocation rate: 7977966.28B/s, predicted marking phase length: 463.22ms, prediction active: true
[2024-10-12T11:09:28.938+0800] GC(79) Basic information (value update), threshold: 104225171B (77.65), target occupancy: 134217728B, current occupancy: 114439664B, recent allocation size: 0B, recent allocation duration: 0.71ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 214.44ms
[2024-10-12T11:09:28.938+0800] GC(79) Adaptive IHOP information (value update), threshold: 104225171B (91.36), internal target occupancy: 114085068B, occupancy: 114439664B, additional buffer size: 6291456B, predicted old gen allocation rate: 7703509.63B/s, predicted marking phase length: 463.22ms, prediction active: true
[2024-10-12T11:09:28.940+0800] GC(80) Basic information (value update), threshold: 104347678B (77.75), target occupancy: 134217728B, current occupancy: 116536816B, recent allocation size: 0B, recent allocation duration: 1.95ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 214.44ms
[2024-10-12T11:09:28.940+0800] GC(80) Adaptive IHOP information (value update), threshold: 104347678B (91.46), internal target occupancy: 114085068B, occupancy: 116536816B, additional buffer size: 6291456B, predicted old gen allocation rate: 7439043.36B/s, predicted marking phase length: 463.22ms, prediction active: true
[2024-10-12T11:09:29.055+0800] GC(81) Basic information (value update), threshold: 109222028B (81.38), target occupancy: 134217728B, current occupancy: 118540792B, recent allocation size: 4200496B, recent allocation duration: 112.48ms, recent old gen allocation rate: 37343106.02B/s, recent marking phase length: 214.44ms
[2024-10-12T11:09:29.055+0800] GC(81) Adaptive IHOP information (value update), threshold: 109222028B (95.74), internal target occupancy: 114085068B, occupancy: 118540792B, additional buffer size: 0B, predicted old gen allocation rate: 10498274.93B/s, predicted marking phase length: 463.22ms, prediction active: true
[2024-10-12T11:09:29.340+0800] GC(83) Basic information (value update), threshold: 103098427B (76.81), target occupancy: 134217728B, current occupancy: 84463736B, recent allocation size: 0B, recent allocation duration: 396.60ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 214.44ms
[2024-10-12T11:09:29.340+0800] GC(83) Adaptive IHOP information (value update), threshold: 103098427B (90.37), internal target occupancy: 114085068B, occupancy: 84463736B, additional buffer size: 6291456B, predicted old gen allocation rate: 10135912.05B/s, predicted marking phase length: 463.22ms, prediction active: true
[2024-10-12T11:09:29.445+0800] GC(84) Basic information (value update), threshold: 103259103B (76.93), target occupancy: 134217728B, current occupancy: 88660088B, recent allocation size: 6192B, recent allocation duration: 103.20ms, recent old gen allocation rate: 60002.41B/s, recent marking phase length: 214.44ms
[2024-10-12T11:09:29.445+0800] GC(84) Adaptive IHOP information (value update), threshold: 103259103B (90.51), internal target occupancy: 114085068B, occupancy: 88660088B, additional buffer size: 6291456B, predicted old gen allocation rate: 9789046.05B/s, predicted marking phase length: 463.22ms, prediction active: true
[2024-10-12T11:09:29.549+0800] GC(85) Basic information (value update), threshold: 103413926B (77.05), target occupancy: 134217728B, current occupancy: 92619384B, recent allocation size: 6192B, recent allocation duration: 102.52ms, recent old gen allocation rate: 60397.50B/s, recent marking phase length: 214.44ms
[2024-10-12T11:09:29.549+0800] GC(85) Adaptive IHOP information (value update), threshold: 103413926B (90.65), internal target occupancy: 114085068B, occupancy: 92619384B, additional buffer size: 6291456B, predicted old gen allocation rate: 9454816.62B/s, predicted marking phase length: 463.22ms, prediction active: true
[2024-10-12T11:09:29.654+0800] GC(86) Basic information (value update), threshold: 103563482B (77.16), target occupancy: 134217728B, current occupancy: 96813688B, recent allocation size: 4128B, recent allocation duration: 102.96ms, recent old gen allocation rate: 40094.26B/s, recent marking phase length: 214.44ms
[2024-10-12T11:09:29.654+0800] GC(86) Adaptive IHOP information (value update), threshold: 103563482B (90.78), internal target occupancy: 114085068B, occupancy: 96813688B, additional buffer size: 6291456B, predicted old gen allocation rate: 9131955.74B/s, predicted marking phase length: 463.22ms, prediction active: true
[2024-10-12T11:09:29.809+0800] GC(88) Basic information (value update), threshold: 109999034B (81.96), target occupancy: 134217728B, current occupancy: 100777080B, recent allocation size: 6192B, recent allocation duration: 152.42ms, recent old gen allocation rate: 40624.66B/s, recent marking phase length: 214.44ms
[2024-10-12T11:09:29.809+0800] GC(88) Adaptive IHOP information (value update), threshold: 109999034B (96.42), internal target occupancy: 114085068B, occupancy: 100777080B, additional buffer size: 0B, predicted old gen allocation rate: 8820883.83B/s, predicted marking phase length: 463.22ms, prediction active: true
[2024-10-12T11:09:29.874+0800] GC(89) Basic information (value update), threshold: 110068611B (82.01), target occupancy: 134217728B, current occupancy: 115927152B, recent allocation size: 2132240B, recent allocation duration: 152.42ms, recent old gen allocation rate: 13989262.84B/s, recent marking phase length: 214.19ms
[2024-10-12T11:09:29.874+0800] GC(89) Adaptive IHOP information (value update), threshold: 110068611B (96.48), internal target occupancy: 114085068B, occupancy: 115927152B, additional buffer size: 0B, predicted old gen allocation rate: 8820883.83B/s, predicted marking phase length: 455.34ms, prediction active: true
[2024-10-12T11:09:29.917+0800] GC(90) Basic information (value update), threshold: 103340661B (76.99), target occupancy: 134217728B, current occupancy: 117564536B, recent allocation size: 2097152B, recent allocation duration: 106.84ms, recent old gen allocation rate: 19628035.72B/s, recent marking phase length: 214.19ms
[2024-10-12T11:09:29.917+0800] GC(90) Adaptive IHOP information (value update), threshold: 103340661B (90.58), internal target occupancy: 114085068B, occupancy: 117564536B, additional buffer size: 6291456B, predicted old gen allocation rate: 9779505.07B/s, predicted marking phase length: 455.34ms, prediction active: true
[2024-10-12T11:09:30.031+0800] GC(92) Basic information (value update), threshold: 109257330B (81.40), target occupancy: 134217728B, current occupancy: 119499712B, recent allocation size: 4194304B, recent allocation duration: 221.08ms, recent old gen allocation rate: 18972073.05B/s, recent marking phase length: 214.19ms
[2024-10-12T11:09:30.031+0800] GC(92) Adaptive IHOP information (value update), threshold: 109257330B (95.77), internal target occupancy: 114085068B, occupancy: 119499712B, additional buffer size: 0B, predicted old gen allocation rate: 10602607.30B/s, predicted marking phase length: 455.34ms, prediction active: true
[2024-10-12T11:09:30.259+0800] GC(94) Basic information (value update), threshold: 103133415B (76.84), target occupancy: 134217728B, current occupancy: 82820888B, recent allocation size: 0B, recent allocation duration: 448.31ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 214.19ms
[2024-10-12T11:09:30.259+0800] GC(94) Adaptive IHOP information (value update), threshold: 103133415B (90.40), internal target occupancy: 114085068B, occupancy: 82820888B, additional buffer size: 6291456B, predicted old gen allocation rate: 10234655.60B/s, predicted marking phase length: 455.34ms, prediction active: true
[2024-10-12T11:09:30.363+0800] GC(95) Basic information (value update), threshold: 103293893B (76.96), target occupancy: 134217728B, current occupancy: 87015704B, recent allocation size: 6192B, recent allocation duration: 102.49ms, recent old gen allocation rate: 60412.94B/s, recent marking phase length: 214.19ms
[2024-10-12T11:09:30.363+0800] GC(95) Adaptive IHOP information (value update), threshold: 103293893B (90.54), internal target occupancy: 114085068B, occupancy: 87015704B, additional buffer size: 6291456B, predicted old gen allocation rate: 9882216.52B/s, predicted marking phase length: 455.34ms, prediction active: true
[2024-10-12T11:09:30.468+0800] GC(96) Basic information (value update), threshold: 103448578B (77.08), target occupancy: 134217728B, current occupancy: 91675928B, recent allocation size: 6192B, recent allocation duration: 102.96ms, recent old gen allocation rate: 60137.66B/s, recent marking phase length: 214.19ms
[2024-10-12T11:09:30.468+0800] GC(96) Adaptive IHOP information (value update), threshold: 103448578B (90.68), internal target occupancy: 114085068B, occupancy: 91675928B, additional buffer size: 6291456B, predicted old gen allocation rate: 9542499.47B/s, predicted marking phase length: 455.34ms, prediction active: true
[2024-10-12T11:09:30.572+0800] GC(97) Basic information (value update), threshold: 103597656B (77.19), target occupancy: 134217728B, current occupancy: 95170840B, recent allocation size: 6192B, recent allocation duration: 102.48ms, recent old gen allocation rate: 60422.68B/s, recent marking phase length: 214.19ms
[2024-10-12T11:09:30.572+0800] GC(97) Adaptive IHOP information (value update), threshold: 103597656B (90.81), internal target occupancy: 114085068B, occupancy: 95170840B, additional buffer size: 6291456B, predicted old gen allocation rate: 9215097.78B/s, predicted marking phase length: 455.34ms, prediction active: true
[2024-10-12T11:09:30.728+0800] GC(99) Basic information (value update), threshold: 110033131B (81.98), target occupancy: 134217728B, current occupancy: 99598104B, recent allocation size: 6192B, recent allocation duration: 152.89ms, recent old gen allocation rate: 40500.86B/s, recent marking phase length: 214.19ms
[2024-10-12T11:09:30.728+0800] GC(99) Adaptive IHOP information (value update), threshold: 110033131B (96.45), internal target occupancy: 114085068B, occupancy: 99598104B, additional buffer size: 0B, predicted old gen allocation rate: 8898805.61B/s, predicted marking phase length: 455.34ms, prediction active: true
